id,state,postal_code,product,user_id,square_ft,high_risk_dog,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,target
6.24056E+18,NY,11211,ho4,-8.92474E+18,,0,FALSE,FALSE,,4,1,0,27,credit,FALSE
7.13679E+18,NY,10012,ho4,-9.00923E+18,,0,TRUE,FALSE,0,2,1,0,33,credit,FALSE
2.7482E+18,NY,11375,ho4,-8.98533E+18,,0,TRUE,TRUE,0,4,1,0,27,credit,FALSE
3.90179E+18,NY,10016,ho4,-8.85079E+18,,0,TRUE,FALSE,0,4,1,0,23,debit,FALSE
6.60248E+18,NY,11238,ho4,-8.82561E+18,,0,TRUE,FALSE,0,2,1,0,28,credit,FALSE
-1.99097E+18,NY,11101,ho4,-9.04693E+18,,0,TRUE,FALSE,0,4,1,0,27,credit,FALSE
-9.17708E+18,NY,11238,ho4,-8.98938E+18,,0,TRUE,FALSE,0,2,1,0,34,credit,FALSE
9.1212E+17,NY,10024,ho4,-8.95285E+18,,0,TRUE,FALSE,0,4,1,0,25,credit,FALSE
9.01808E+18,NY,10012,ho4,-8.79943E+18,,0,FALSE,FALSE,,2,1,0,31,,FALSE
2.1387E+18,NY,10009,ho4,-8.96666E+18,,0,TRUE,FALSE,,3,1,0,27,credit,FALSE
-8.64617E+18,NY,14445,ho4,-8.86045E+18,,0,TRUE,FALSE,0,20,2,0,36,debit,FALSE
-1.64151E+18,NY,10031,ho4,-9.04844E+18,,0,TRUE,FALSE,0,3,1,1,30,credit,FALSE
-5.5199E+17,NY,11215,ho4,-9.11627E+18,,0,TRUE,FALSE,0,2,1,0,29,credit,FALSE
1.98934E+18,NY,10026,ho4,-9.09323E+18,,0,TRUE,TRUE,0,2,1,1,33,credit,FALSE
5.78068E+18,NY,10010,ho4,-8.94449E+18,,0,TRUE,TRUE,0,3,1,0,25,credit,FALSE
-7.12572E+18,NY,10027,ho4,-9.04395E+18,,0,TRUE,FALSE,0,2,1,1,32,credit,FALSE
-3.81295E+18,NY,14605,ho4,-8.90417E+18,,0,TRUE,FALSE,0,15,1,0,18,prepaid,FALSE
2.20767E+18,NY,10027,ho4,-9.15756E+18,,0,TRUE,FALSE,0,3,1,0,35,credit,FALSE
-5.27321E+18,NY,10454,ho4,-9.05168E+18,,0,FALSE,FALSE,0,1,1,0,34,prepaid,FALSE
4.93532E+18,NY,11102,ho4,-8.83296E+18,,0,TRUE,FALSE,0,2,1,0,28,credit,FALSE
4.92059E+18,NY,10011,ho4,-9.06941E+18,,0,FALSE,FALSE,0,3,1,0,32,debit,FALSE
-6.06694E+18,NY,12020,ho4,-8.87711E+18,,0,TRUE,FALSE,0,30,4,1,29,debit,FALSE
-8.28831E+18,NY,10029,ho4,-8.83841E+18,,0,TRUE,FALSE,0,2,1,0,26,credit,FALSE
-3.25149E+18,NY,10036,ho4,-9.05728E+18,,0,TRUE,FALSE,0,4,1,0,30,debit,FALSE
-3.97179E+18,NY,10012,ho4,-8.83309E+18,,0,TRUE,FALSE,0,2,1,0,25,credit,FALSE
-3.37987E+18,NY,11233,ho4,-9.19291E+18,,0,TRUE,FALSE,0,4,1,0,31,debit,FALSE
-2.15796E+18,NY,10027,ho4,-8.89996E+18,,0,TRUE,FALSE,0,3,1,0,52,credit,FALSE
3.71426E+18,NY,14830,ho4,-9.14097E+18,,0,TRUE,FALSE,,30,3,0,22,debit,FALSE
6.53577E+18,NY,10075,ho4,-9.131E+18,,0,TRUE,FALSE,,3,1,0,30,credit,FALSE
-9.1811E+18,NY,10025,ho6,-9.00884E+18,800,0,TRUE,FALSE,0,3,1,0,37,credit,FALSE
-6.76913E+18,NY,10001,ho4,-9.01134E+18,,0,TRUE,FALSE,0,3,1,0,27,credit,FALSE
-4.66151E+18,NY,10009,ho4,-8.98008E+18,,0,TRUE,FALSE,0,3,1,0,23,credit,FALSE
8.19002E+18,NY,11206,ho4,-8.8177E+18,,0,TRUE,FALSE,0,4,1,0,25,debit,TRUE
-2.61392E+18,NY,11374,ho6,-9.12685E+18,800,0,TRUE,FALSE,0,4,1,1,45,credit,FALSE
3.11493E+18,NY,10024,ho4,-8.83273E+18,,0,TRUE,FALSE,0,4,1,0,27,credit,FALSE
-2.04652E+18,NY,14213,ho4,-8.8369E+18,,0,TRUE,FALSE,0,30,3,0,19,debit,FALSE
5.74402E+18,NY,11222,ho4,-9.09062E+18,,0,FALSE,FALSE,0,4,1,0,23,debit,FALSE
-7.00975E+18,NY,10036,ho4,-9.09234E+18,,0,TRUE,FALSE,0,4,1,0,30,credit,FALSE
3.68422E+18,NY,11222,ho4,-8.82948E+18,,0,TRUE,FALSE,0,4,1,0,37,credit,FALSE
6.05603E+17,NY,11377,ho6,-8.9286E+18,1200,0,TRUE,FALSE,0,2,1,0,44,credit,FALSE
6.62792E+18,NY,11216,ho4,-8.80941E+18,,0,FALSE,FALSE,0,3,1,0,31,credit,FALSE
8.74152E+18,NY,10016,ho4,-8.99904E+18,,0,TRUE,FALSE,0,4,1,0,33,credit,FALSE
-6.93188E+18,NY,14228,ho4,-9.09915E+18,,0,TRUE,FALSE,0,30,3,1,47,credit,FALSE
6.73494E+18,NY,10016,ho4,-9.0787E+18,,0,FALSE,FALSE,0,3,1,0,30,credit,FALSE
-1.70534E+18,NY,11211,ho4,-8.90406E+18,,0,TRUE,FALSE,0,3,1,1,43,debit,FALSE
-6.27409E+18,NY,10032,ho4,-8.82607E+18,,0,TRUE,FALSE,0,4,1,0,26,credit,FALSE
7.65311E+17,NY,11226,ho4,-8.97262E+18,,0,FALSE,FALSE,0,3,1,0,30,credit,FALSE
-6.69975E+18,NY,11101,ho4,-9.11219E+18,,0,FALSE,FALSE,0,4,1,0,27,credit,FALSE
7.15684E+18,NY,10014,ho4,-8.81072E+18,,0,TRUE,FALSE,,2,1,1,27,prepaid,FALSE
2.44295E+18,NY,10024,ho4,-9.17645E+18,,0,TRUE,FALSE,,3,1,1,27,credit,FALSE
7.3795E+18,NY,14623,ho4,-9.00683E+18,,0,TRUE,FALSE,0,20,4,0,22,credit,FALSE
-8.20808E+18,NY,11225,ho4,-8.81565E+18,,0,TRUE,FALSE,0,3,1,0,26,credit,FALSE
-1.23898E+18,NY,10011,ho4,-9.01926E+18,,0,TRUE,FALSE,0,3,1,1,27,debit,FALSE
-5.87666E+17,NY,11201,ho4,-8.83948E+18,,0,TRUE,FALSE,0,0,1,1,30,credit,FALSE
3.86886E+18,NY,10467,ho4,-8.83202E+18,,0,TRUE,FALSE,0,3,1,1,32,debit,FALSE
-2.08071E+18,NY,10040,ho4,-9.0737E+18,,0,TRUE,TRUE,,4,1,2,37,debit,FALSE
-3.33971E+18,NY,10011,ho4,-9.19308E+18,,0,TRUE,FALSE,0,3,1,1,29,debit,FALSE
3.43017E+18,NY,10705,ho4,-9.05887E+18,,0,TRUE,TRUE,0,5,1,0,49,debit,FALSE
-1.28507E+17,NY,10003,ho4,-9.19378E+18,,0,TRUE,FALSE,0,3,1,1,26,credit,FALSE
5.83994E+17,NY,10031,ho4,-8.94164E+18,,0,TRUE,FALSE,0,3,1,0,31,credit,FALSE
-1.52592E+18,NY,10039,ho4,-8.91747E+18,,0,FALSE,FALSE,0,3,1,0,33,debit,FALSE
3.13884E+18,NY,11691,ho4,-9.01032E+18,,0,TRUE,FALSE,0,0,1,0,46,debit,FALSE
7.37399E+18,NY,10006,ho4,-8.97325E+18,,0,TRUE,FALSE,0,0,1,1,31,credit,FALSE
-2.82279E+18,NY,10010,ho4,-8.93546E+18,,0,TRUE,FALSE,0,3,1,0,22,debit,FALSE
-6.66685E+18,NY,10002,ho4,-8.82618E+18,,0,TRUE,FALSE,,2,1,1,28,credit,FALSE
6.81719E+18,NY,10128,ho4,-9.14715E+18,,0,TRUE,FALSE,0,2,1,0,28,credit,FALSE
-5.60005E+18,NY,10031,ho4,-9.01671E+18,,0,TRUE,FALSE,0,3,1,0,30,debit,FALSE
7.19726E+18,NY,11211,ho4,-9.01078E+18,,0,TRUE,FALSE,0,3,1,1,35,debit,FALSE
-1.22235E+18,NY,12564,ho4,-8.96861E+18,,0,FALSE,FALSE,0,30,4,0,23,debit,FALSE
9.07234E+18,NY,10036,ho4,-8.93174E+18,,0,TRUE,FALSE,0,4,1,0,26,credit,FALSE
-1.83692E+18,NY,11213,ho4,-9.08964E+18,,0,TRUE,FALSE,0,3,1,1,25,debit,FALSE
-9.03066E+18,NY,10606,ho4,-8.84013E+18,,0,TRUE,FALSE,0,10,1,0,32,credit,FALSE
4.61561E+18,NY,11385,ho4,-8.96885E+18,,0,FALSE,FALSE,0,4,1,1,25,debit,FALSE
5.15569E+18,NY,11722,ho4,-9.15018E+18,,0,TRUE,FALSE,0,10,3,0,36,credit,FALSE
3.89198E+17,NY,10013,ho4,-9.02149E+18,,0,TRUE,FALSE,0,1,1,0,26,credit,FALSE
-1.58387E+18,NY,10014,ho4,-8.93259E+18,,0,TRUE,FALSE,0,2,1,0,26,credit,FALSE
-1.26683E+17,NY,10270,ho4,-9.13633E+18,,0,TRUE,FALSE,0,0,1,0,36,debit,FALSE
-7.11535E+18,NY,10019,ho4,-8.96485E+18,,0,TRUE,FALSE,0,4,1,0,30,credit,FALSE
-3.97486E+17,NY,10019,ho4,-8.80312E+18,,0,TRUE,FALSE,,4,1,1,34,credit,FALSE
-1.61338E+18,NY,10011,ho4,-9.0079E+18,,0,TRUE,FALSE,0,3,1,0,33,credit,FALSE
6.82627E+18,NY,10028,ho4,-8.95284E+18,,0,TRUE,FALSE,0,2,1,0,33,credit,FALSE
2.96161E+18,NY,11238,ho4,-9.15444E+18,,0,TRUE,TRUE,0,2,1,0,27,credit,FALSE
4.53783E+18,NY,11231,ho4,-9.01647E+18,,0,TRUE,FALSE,,1,1,1,26,credit,FALSE
-2.39638E+18,NY,10128,ho4,-8.94396E+18,,0,TRUE,FALSE,0,2,1,1,25,credit,FALSE
8.98E+18,NY,10006,ho4,-8.87498E+18,,0,FALSE,FALSE,0,0,1,0,28,debit,FALSE
4.34265E+18,NY,11235,ho4,-9.1295E+18,,0,TRUE,FALSE,0,1,1,1,28,credit,FALSE
4.55742E+18,NY,14214,ho4,-9.0224E+18,,0,TRUE,FALSE,0,30,3,1,20,debit,FALSE
-8.93055E+18,NY,11249,ho4,-9.05339E+18,,0,TRUE,FALSE,0,3,1,0,53,debit,FALSE
6.25258E+18,NY,10018,ho4,-9.20798E+18,,0,TRUE,FALSE,0,4,1,1,25,credit,FALSE
6.20373E+18,NY,11231,ho6,-9.02774E+18,604,0,TRUE,FALSE,0,0,1,0,33,credit,FALSE
-7.11496E+18,NY,10036,ho4,-8.82791E+18,,0,TRUE,TRUE,0,4,1,0,21,credit,FALSE
-6.13806E+18,NY,10023,ho6,-9.08386E+18,985,0,TRUE,FALSE,0,4,1,0,34,credit,FALSE
7.57347E+18,NY,10016,ho4,-8.79652E+18,,0,TRUE,FALSE,0,3,1,0,37,credit,FALSE
4.88769E+18,NY,10040,ho4,-9.0737E+18,,0,TRUE,TRUE,,4,1,1,36,debit,FALSE
-7.99367E+18,NY,10036,ho4,-9.0958E+18,,0,TRUE,FALSE,0,4,1,0,34,credit,FALSE
4.60393E+18,NY,11103,ho4,-9.12816E+18,,0,TRUE,FALSE,0,2,1,0,28,credit,FALSE
-6.95242E+18,NY,11201,ho4,-8.83627E+18,,0,TRUE,FALSE,0,0,1,0,30,credit,FALSE
7.49481E+18,NY,11385,ho4,-9.0041E+18,,0,FALSE,FALSE,,5,1,1,33,credit,FALSE
-1.82504E+18,NY,10021,ho4,-9.1453E+18,,0,TRUE,FALSE,0,3,1,0,51,debit,FALSE
-2.99004E+18,NY,11211,ho4,-8.93678E+18,,0,TRUE,FALSE,,3,1,2,30,debit,FALSE
-4.1594E+18,NY,10019,ho4,-8.79879E+18,,0,TRUE,TRUE,0,4,1,0,32,credit,FALSE
-2.5359E+18,NY,11233,ho4,-9.19291E+18,,0,TRUE,FALSE,0,4,1,1,32,debit,FALSE
-3.40321E+18,NY,11237,ho4,-9.19536E+18,,0,TRUE,FALSE,0,5,1,1,26,credit,FALSE
6.87619E+18,NY,10019,ho4,-8.83491E+18,,0,TRUE,FALSE,0,5,1,0,33,credit,FALSE
-4.8119E+18,NY,11206,ho4,-8.85262E+18,,0,TRUE,FALSE,0,3,1,0,20,debit,FALSE
6.78583E+18,NY,10019,ho4,-8.91246E+18,,0,FALSE,FALSE,,5,1,0,,credit,FALSE
-4.76497E+16,NY,11103,ho4,-8.96318E+18,,0,TRUE,FALSE,,1,1,1,25,debit,FALSE
3.97358E+18,NY,10006,ho4,-8.95211E+18,,0,TRUE,FALSE,0,0,1,0,43,credit,FALSE
2.0258E+18,NY,11722,ho4,-9.05669E+18,,0,TRUE,FALSE,,10,3,1,29,credit,FALSE
2.39148E+18,NY,10032,ho4,-9.14948E+18,,0,TRUE,FALSE,0,3,1,0,22,debit,FALSE
7.68481E+17,NY,10029,ho4,-9.10375E+18,,0,FALSE,FALSE,0,2,1,0,27,debit,FALSE
2.78285E+18,NY,10009,ho4,-9.0367E+18,,0,FALSE,FALSE,0,3,1,0,26,credit,FALSE
-1.14312E+17,NY,10001,ho4,-9.12062E+18,,0,TRUE,FALSE,0,3,1,0,29,credit,FALSE
3.48787E+18,NY,10128,ho4,-9.05653E+18,,0,FALSE,FALSE,0,2,1,0,30,credit,FALSE
-5.90752E+18,NY,14420,ho4,-8.86032E+18,,0,TRUE,FALSE,0,15,4,0,20,credit,FALSE
-8.02704E+18,NY,10011,ho4,-8.98634E+18,,0,TRUE,FALSE,0,3,1,0,26,credit,FALSE
-7.61029E+18,NY,10003,ho4,-9.03407E+18,,0,TRUE,FALSE,0,2,1,0,30,debit,FALSE
-4.70206E+18,NY,11201,ho4,-9.03381E+18,,0,TRUE,FALSE,0,0,1,2,25,credit,FALSE
-5.71074E+17,NY,10024,ho4,-9.18523E+18,,0,TRUE,TRUE,0,3,1,0,28,debit,FALSE
4.0917E+18,NY,11361,ho3,-9.01006E+18,1378,0,TRUE,FALSE,,1,1,1,34,credit,FALSE
5.58572E+18,NY,11102,ho4,-8.94868E+18,,0,TRUE,FALSE,0,2,1,0,39,credit,FALSE
-6.21732E+18,NY,11206,ho4,-8.9437E+18,,0,FALSE,FALSE,,3,1,1,27,credit,FALSE
-9.6855E+17,NY,10003,ho4,-8.96854E+18,,0,TRUE,FALSE,0,2,1,1,23,credit,FALSE
5.79263E+18,NY,11952,ho3,-8.97638E+18,2250,0,TRUE,TRUE,0,2,3,0,43,credit,FALSE
-4.03158E+18,NY,10014,ho4,-8.86212E+18,,0,FALSE,FALSE,0,2,1,1,25,credit,FALSE
4.7673E+18,NY,11201,ho4,-8.86889E+18,,0,TRUE,FALSE,0,1,1,2,41,credit,FALSE
-2.93997E+17,NY,10005,ho4,-8.92408E+18,,0,TRUE,FALSE,0,0,1,0,20,debit,FALSE
2.24495E+18,NY,12831,ho4,-8.80649E+18,,0,TRUE,FALSE,0,30,5,0,21,debit,FALSE
-5.0459E+17,NY,11369,ho6,-8.83018E+18,1200,0,TRUE,FALSE,0,1,1,1,42,debit,FALSE
4.24396E+18,NY,11727,ho4,-8.98013E+18,,0,FALSE,FALSE,0,10,2,1,28,debit,FALSE
-9.19777E+18,NY,13126,ho4,-8.82405E+18,,0,TRUE,FALSE,0,15,5,0,20,debit,FALSE
-7.28308E+18,NY,10027,ho4,-8.95396E+18,,0,TRUE,FALSE,,2,1,1,33,debit,TRUE
8.51888E+18,NY,10023,ho4,-8.837E+18,,0,TRUE,FALSE,0,4,1,0,28,credit,FALSE
6.59873E+18,NY,11216,ho4,-8.79957E+18,,0,TRUE,FALSE,0,3,1,0,25,credit,FALSE
-1.16342E+18,NY,10454,ho4,-9.08004E+18,,0,TRUE,FALSE,0,1,1,1,34,debit,FALSE
-4.72606E+18,NY,10035,ho4,-9.09372E+18,,0,TRUE,FALSE,0,2,1,1,24,debit,FALSE
-4.09125E+18,NY,10010,ho4,-9.06574E+18,,0,TRUE,FALSE,0,3,1,0,25,credit,FALSE
-8.59875E+17,NY,10016,ho4,-9.12431E+18,,0,TRUE,FALSE,0,4,1,1,23,credit,FALSE
-7.36417E+18,NY,11234,ho4,-9.16722E+18,,0,TRUE,FALSE,0,2,1,0,36,debit,FALSE
3.27837E+18,NY,10023,ho4,-9.04093E+18,,0,TRUE,FALSE,0,4,1,0,25,credit,FALSE
-8.30684E+18,NY,10019,ho6,-8.82647E+18,400,0,TRUE,FALSE,0,4,1,1,27,credit,FALSE
-4.10902E+18,NY,11201,ho4,-8.86508E+18,,0,TRUE,TRUE,0,0,1,0,26,credit,FALSE
2.21521E+18,NY,10550,ho4,-9.06359E+18,,0,TRUE,FALSE,0,3,3,0,37,debit,FALSE
4.70796E+18,NY,10034,ho4,-8.94919E+18,,0,TRUE,FALSE,,5,1,1,30,credit,FALSE
-8.15256E+18,NY,10009,ho4,-9.1161E+18,,0,TRUE,FALSE,,3,1,1,31,credit,FALSE
-4.22078E+18,NY,11221,ho4,-9.16178E+18,,0,TRUE,FALSE,,5,1,1,28,debit,FALSE
2.07576E+18,NY,11205,ho4,-8.97311E+18,,0,FALSE,FALSE,,3,1,0,,debit,FALSE
-4.02366E+18,NY,10010,ho4,-8.94467E+18,,0,TRUE,FALSE,0,3,1,0,29,credit,FALSE
-1.48356E+18,NY,10006,ho4,-8.86967E+18,,0,TRUE,FALSE,0,0,1,0,26,credit,FALSE
2.00779E+18,NY,10009,ho4,-8.96983E+18,,0,TRUE,FALSE,0,3,1,2,26,credit,FALSE
-1.37291E+18,NY,10005,ho4,-9.17873E+18,,0,TRUE,FALSE,0,0,1,1,23,debit,FALSE
-3.38232E+18,NY,10005,ho4,-8.8675E+18,,0,TRUE,FALSE,0,0,1,1,38,debit,FALSE
-3.47085E+18,NY,11222,ho4,-9.05671E+18,,0,TRUE,FALSE,0,4,1,0,29,debit,FALSE
3.13655E+18,NY,11222,ho4,-9.0246E+18,,0,TRUE,FALSE,0,4,1,0,34,debit,FALSE
-3.239E+17,NY,10026,ho4,-9.13317E+18,,0,TRUE,FALSE,0,2,1,0,29,credit,FALSE
-2.33051E+18,NY,11545,ho4,-9.12564E+18,,0,TRUE,TRUE,0,2,4,0,56,credit,FALSE
4.19297E+18,NY,10021,ho4,-9.07852E+18,,0,TRUE,FALSE,0,3,1,2,27,debit,FALSE
-4.922E+18,NY,11367,ho4,-8.92129E+18,,0,FALSE,FALSE,0,5,1,1,46,credit,FALSE
-2.60059E+18,NY,10001,ho4,-8.9262E+18,,0,TRUE,FALSE,0,3,1,1,26,credit,FALSE
8.62025E+18,NY,11238,ho4,-8.8629E+18,,0,TRUE,TRUE,0,3,1,0,24,debit,FALSE
-7.78246E+18,NY,11415,ho4,-9.17428E+18,,0,TRUE,FALSE,0,5,1,0,29,credit,FALSE
2.18008E+17,NY,10065,ho4,-9.07355E+18,,0,TRUE,FALSE,0,4,1,0,24,debit,FALSE
5.62788E+18,NY,11222,ho4,-9.08732E+18,,0,TRUE,FALSE,0,4,1,0,32,debit,FALSE
1.45668E+18,NY,11101,ho4,-9.02622E+18,,0,TRUE,FALSE,,4,1,1,32,debit,TRUE
-3.75198E+18,NY,11101,ho6,-9.01922E+18,1080,0,TRUE,FALSE,0,4,1,0,29,credit,FALSE
-7.16178E+18,NY,11793,ho3,-8.89626E+18,1890,0,TRUE,TRUE,0,4,3,0,66,credit,FALSE
-3.53388E+18,NY,10463,ho4,-9.08051E+18,,0,TRUE,FALSE,0,5,1,1,40,debit,FALSE
3.0753E+18,NY,10032,ho4,-9.08982E+18,,0,TRUE,FALSE,0,3,1,1,27,credit,FALSE
-6.2985E+18,NY,10009,ho4,-9.04253E+18,,0,TRUE,FALSE,0,3,1,1,30,credit,FALSE
-2.81983E+18,NY,11215,ho4,-9.05728E+18,,0,FALSE,FALSE,0,2,1,2,31,debit,FALSE
4.70446E+18,NY,11692,ho4,-9.08095E+18,,0,TRUE,FALSE,0,0,1,0,34,credit,FALSE
-7.47051E+18,NY,10025,ho4,-9.1952E+18,,0,TRUE,FALSE,,3,1,1,25,credit,FALSE
1.81832E+18,NY,14075,ho4,-8.93172E+18,,0,TRUE,FALSE,0,30,3,0,20,debit,TRUE
5.76091E+18,NY,10038,ho4,-8.91823E+18,,0,TRUE,FALSE,0,1,1,1,26,credit,FALSE
1.19598E+18,NY,10452,ho4,-9.08896E+18,,0,TRUE,FALSE,0,3,1,0,30,debit,FALSE
-5.27021E+18,NY,12901,ho4,-8.91639E+18,,0,TRUE,FALSE,0,30,2,1,19,debit,FALSE
-2.56016E+17,NY,10035,ho4,-8.81846E+18,,0,TRUE,FALSE,0,2,1,0,30,credit,FALSE
3.97629E+18,NY,11233,ho4,-8.79636E+18,,0,TRUE,TRUE,0,4,1,0,26,debit,FALSE
-4.51931E+18,NY,11207,ho4,-9.0741E+18,,0,TRUE,FALSE,0,4,1,1,32,debit,FALSE
-7.91628E+18,NY,11233,ho4,-8.85193E+18,,0,FALSE,FALSE,0,4,1,0,27,debit,FALSE
9.09451E+18,NY,10022,ho4,-8.81589E+18,,0,TRUE,FALSE,0,4,1,0,25,credit,FALSE
1.49991E+17,NY,10566,ho4,-9.14941E+18,,0,TRUE,FALSE,0,25,3,0,27,debit,FALSE
-5.95966E+18,NY,10009,ho4,-8.92806E+18,,0,TRUE,FALSE,,3,1,1,48,debit,FALSE
-5.96342E+18,NY,11222,ho4,-8.93946E+18,,0,FALSE,FALSE,0,4,1,1,35,credit,FALSE
-5.26677E+18,NY,10016,ho4,-8.88746E+18,,0,TRUE,FALSE,0,3,1,1,30,credit,FALSE
-4.67056E+18,NY,11101,ho4,-9.20023E+18,,0,TRUE,FALSE,0,4,1,2,29,credit,FALSE
-4.74081E+18,NY,10006,ho4,-9.0054E+18,,0,TRUE,FALSE,0,0,1,0,34,credit,FALSE
4.3397E+18,NY,13214,ho4,-9.00762E+18,,0,TRUE,FALSE,0,30,5,1,37,debit,FALSE
3.48966E+17,NY,11372,ho4,-9.01453E+18,,0,TRUE,FALSE,0,2,1,1,76,credit,FALSE
3.38734E+18,NY,10010,ho4,-8.87585E+18,,0,TRUE,FALSE,0,3,1,0,26,debit,FALSE
-7.1963E+18,NY,10031,ho4,-9.20821E+18,,0,TRUE,FALSE,0,3,1,0,29,debit,FALSE
-6.16851E+18,NY,11233,ho4,-9.11712E+18,,0,TRUE,FALSE,0,3,1,0,26,credit,FALSE
-4.16774E+18,NY,12404,ho4,-9.19757E+18,,0,TRUE,FALSE,0,30,5Y,0,37,debit,FALSE
8.51182E+18,NY,10280,ho4,-9.05352E+18,,0,TRUE,FALSE,0,0,1,2,23,credit,FALSE
-8.66962E+18,NY,10075,ho4,-8.89277E+18,,0,TRUE,FALSE,0,3,1,0,22,debit,FALSE
3.35258E+18,NY,11206,ho4,-8.90762E+18,,0,TRUE,FALSE,0,4,1,0,29,debit,FALSE
-4.01419E+18,NY,10009,ho4,-8.81143E+18,,0,TRUE,FALSE,0,3,1,0,31,credit,FALSE
-4.21922E+18,NY,10014,ho4,-9.1652E+18,,0,TRUE,FALSE,0,2,1,1,30,debit,FALSE
-5.39025E+18,NY,14623,ho4,-8.90442E+18,,0,TRUE,FALSE,0,20,2,0,23,credit,FALSE
-2.35512E+18,NY,10011,ho4,-9.16663E+18,,0,TRUE,FALSE,0,3,1,0,31,credit,FALSE
-3.99897E+18,NY,11104,ho4,-9.1365E+18,,0,FALSE,FALSE,0,3,1,0,67,debit,FALSE
-7.546E+18,NY,10019,ho4,-8.89601E+18,,0,TRUE,FALSE,0,5,1,1,28,credit,FALSE
-9.73198E+16,NY,10021,ho4,-9.00491E+18,,0,TRUE,FALSE,0,3,1,2,34,credit,FALSE
-8.90068E+18,NY,10016,ho4,-8.94408E+18,,0,TRUE,FALSE,0,3,1,0,23,credit,FALSE
6.36651E+18,NY,10701,ho4,-8.88943E+18,,0,TRUE,FALSE,0,10,1,0,33,credit,FALSE
-3.21603E+18,NY,11385,ho4,-9.00401E+18,,0,FALSE,FALSE,0,5,1,1,29,credit,FALSE
-7.23997E+18,NY,10025,ho4,-9.07725E+18,,0,TRUE,FALSE,0,3,1,1,25,credit,FALSE
-8.97203E+18,NY,10021,ho4,-9.14338E+18,,0,TRUE,FALSE,0,3,1,1,30,debit,FALSE
4.26111E+18,NY,10029,ho4,-9.12758E+18,,0,TRUE,FALSE,0,2,1,0,37,credit,FALSE
3.74615E+18,NY,11103,ho4,-9.0359E+18,,0,TRUE,TRUE,0,2,1,0,31,credit,FALSE
-5.29545E+18,NY,10009,ho4,-8.85796E+18,,0,TRUE,FALSE,0,3,1,1,23,debit,FALSE
-3.15092E+18,NY,11222,ho4,-9.00686E+18,,0,TRUE,FALSE,,4,1,1,35,debit,FALSE
-7.23095E+18,NY,10023,ho4,-8.81462E+18,,0,TRUE,FALSE,0,4,1,0,30,credit,FALSE
2.33191E+18,NY,10009,ho4,-9.20587E+18,,0,FALSE,FALSE,0,3,1,0,23,debit,FALSE
7.7415E+18,NY,11215,ho4,-8.99117E+18,,0,TRUE,FALSE,0,2,1,0,49,debit,FALSE
-7.54457E+18,NY,10128,ho6,-8.851E+18,1100,0,TRUE,FALSE,0,2,1,1,54,credit,FALSE
-8.95658E+18,NY,11385,ho4,-8.98131E+18,,0,TRUE,FALSE,0,4,1,0,29,debit,TRUE
5.6085E+18,NY,11225,ho4,-8.83166E+18,,0,TRUE,FALSE,,3,1,2,30,debit,FALSE
-3.60765E+17,NY,10017,ho4,-8.98991E+18,,0,TRUE,FALSE,0,4,1,2,,credit,FALSE
8.21649E+18,NY,14094,ho4,-9.17274E+18,,0,TRUE,FALSE,0,30,5,1,34,prepaid,FALSE
3.06893E+18,NY,10026,ho4,-9.08355E+18,,0,TRUE,FALSE,0,3,1,1,39,debit,FALSE
-3.07561E+18,NY,11213,ho4,-9.0281E+18,,0,FALSE,FALSE,0,4,1,1,,debit,FALSE
2.11354E+18,NY,13088,ho4,-9.0197E+18,,0,TRUE,FALSE,0,30,4,0,49,credit,FALSE
1.9765E+18,NY,10024,ho6,-8.86835E+18,700,0,TRUE,FALSE,0,4,1,0,32,credit,FALSE
7.69177E+18,NY,10019,ho4,-8.91231E+18,,0,FALSE,FALSE,0,4,1,0,18,debit,FALSE
-7.05033E+18,NY,11206,ho4,-9.13284E+18,,0,TRUE,FALSE,0,4,1,0,23,debit,FALSE
-7.76434E+18,NY,10016,ho4,-9.17624E+18,,0,TRUE,FALSE,0,4,1,0,24,credit,FALSE
-5.66437E+18,NY,10011,ho4,-9.17361E+18,,0,TRUE,FALSE,,3,1,1,25,credit,FALSE
-1.74822E+18,NY,11206,ho4,-8.80534E+18,,0,TRUE,FALSE,0,3,1,0,40,debit,FALSE
4.01748E+18,NY,11211,ho4,-8.81677E+18,,0,TRUE,FALSE,0,4,1,0,25,credit,FALSE
-3.40889E+18,NY,10003,ho4,-9.19053E+18,,0,TRUE,FALSE,0,3,1,1,27,credit,FALSE
5.56189E+18,NY,11706,ho3,-8.98578E+18,1800,0,TRUE,FALSE,0,4,3,0,38,credit,FALSE
-2.75763E+18,NY,10019,ho4,-8.91246E+18,,0,FALSE,FALSE,,5,1,1,,credit,FALSE
3.76433E+18,NY,10022,ho4,-9.16786E+18,,0,TRUE,FALSE,0,4,1,0,27,credit,FALSE
-9.06019E+18,NY,10010,ho4,-8.91702E+18,,0,TRUE,FALSE,0,3,1,1,25,credit,FALSE
2.42695E+18,NY,11221,ho4,-9.04789E+18,,0,TRUE,FALSE,0,5,1,0,29,credit,FALSE
-3.02917E+18,NY,10036,ho4,-8.98118E+18,,0,TRUE,FALSE,0,4,1,1,48,credit,FALSE
